accepted_name,occurrence_no,class,collection_no,cc,max_ma,min_ma,lat,lng,paleolat,paleolng,group,stage,MAT_degC,GSP_cm,MAP_cm,s_temp,s_precip
Thomasia hahni,463420,Mammalia,22684,DE,208.5,201.3,51.897499,11.073611,38.58,17.95,Tetrapoda,Rhaetian,25.97794,37.94636,1.174675,44.270935,3.481397
Terrestrisuchus gracilis,465571,Reptilia,27012,UK,208.5,201.3,51.459999,-3.373889,33.98,8.41,Tetrapoda,Rhaetian,30.68597,37.75289,1.048693,39.49496,3.4670537000000006
Terrestrisuchus gracilis,465571,Reptilia,27012,UK,208.5,201.3,51.459999,-3.373889,33.98,8.41,Tetrapoda,Rhaetian,30.68597,37.75289,1.048693,39.49496,3.4670537000000006
Tricuspisaurus thomasi,465575,Reptilia,46077,UK,208.5,201.3,51.508057,-3.472222,34,8.32,Tetrapoda,Rhaetian,30.68597,37.75289,1.048693,39.49496,3.4670537000000006
Planocephalosaurus robinsonae,465579,Reptilia,46077,UK,208.5,201.3,51.508057,-3.472222,34,8.32,Tetrapoda,Rhaetian,30.68597,37.75289,1.048693,39.49496,3.4670537000000006
Variodens inopinatus,465685,Reptilia,12858,UK,208.5,201.3,51.252777,-2.543611,34.01,9.08,Tetrapoda,Rhaetian,30.68597,37.75289,1.048693,39.49496,3.4670537000000006
Protosuchus richardsoni,467312,Reptilia,46392,US,201.3,199.3,35.783333,-111.116669,11.66,-39.9,Tetrapoda,Hettangian,35.94873,30.78781,0.8552154,8.718419999999998,5.466224791
Condorraptor currumili,468455,Saurischia,46550,AR,180.1,168.4,-43.419846,-69.19297,-43.63,-17.38,Dinosauromorpha,Toarcian,15.38562,14.09909,1.048869,38.0774561,4.0168005
Lucasuchus hunti,468647,Reptilia,46567,US,237,228,35.56028,-79.281944,10.82,-10.32,Tetrapoda,Carnian,34.18201,35.05352,0.9737101,4.556369999999998,5.1776798
Placerias hesternus,468649,Osteichthyes,46567,US,237,228,35.56028,-79.281944,10.82,-10.32,Tetrapoda,Carnian,34.18201,35.05352,0.9737101,4.556369999999998,5.1776798
Diphydontosaurus avonis,471885,Reptilia,46889,UK,208.5,201.3,51.622501,-2.428889,34.38,8.97,Tetrapoda,Rhaetian,30.68597,37.75289,1.048693,39.49496,3.4670537000000006
Diphydontosaurus avonis,471885,Reptilia,46889,UK,208.5,201.3,51.622501,-2.428889,34.38,8.97,Tetrapoda,Rhaetian,30.68597,37.75289,1.048693,39.49496,3.4670537000000006
Jingshanosaurus xinwaensis,472008,Saurischia,46903,CN,201.3,199.3,25.132999,102.083,37.77,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Jingshanosaurus xinwaensis,472008,Saurischia,46903,CN,201.3,199.3,25.132999,102.083,37.77,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,474638,Saurischia,47081,CN,199.3,190.8,25.683331,104.083298,38.13,124.36,Sauropodomorpha,Sinemurian,11.93262,72.78206,3.314892,47.34375,5.752542999999999
Lufengosaurus huenei,474638,Saurischia,47081,CN,199.3,190.8,25.683331,104.083298,38.13,124.36,Sauropodomorpha,Sinemurian,11.93262,72.78206,3.314892,47.34375,5.752542999999999
Lufengosaurus huenei,474638,Saurischia,47081,CN,199.3,190.8,25.683331,104.083298,38.13,124.36,Sauropodomorpha,Sinemurian,11.93262,72.78206,3.314892,47.34375,5.752542999999999
Machaeroprosopus buceros,475078,Reptilia,47126,US,228,208.5,36.316666,-106.466667,11.26,-34.64,Tetrapoda,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Machaeroprosopus pristinus,475079,Reptilia,47126,US,228,208.5,36.316666,-106.466667,11.26,-34.64,Tetrapoda,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Typothorax coccinarum,475081,Reptilia,47126,US,228,208.5,36.316666,-106.466667,11.26,-34.64,Tetrapoda,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Teratosaurus suevicus,479381,Reptilia,47785,DE,228,208.5,48.760555,9.142778,30.06,21.26,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Teratosaurus suevicus,479381,Reptilia,47785,DE,228,208.5,48.760555,9.142778,30.06,21.26,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Efraasia minor,479548,Saurischia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Sauropodomorpha,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Efraasia minor,479548,Saurischia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Sauropodomorpha,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Efraasia minor,479548,Saurischia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Sauropodomorpha,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Efraasia minor,479548,Saurischia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Sauropodomorpha,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Apachesaurus gregorii,483852,Osteichthyes,39160,US,228,208.5,34.43742,-109.462486,9.88,-37.44,Tetrapoda,Norian,34.07892,25.3384,0.7038454,3.7766400000000004,4.87227172
Apachesaurus gregorii,483852,Osteichthyes,39160,US,228,208.5,34.43742,-109.462486,9.88,-37.44,Tetrapoda,Norian,34.07892,25.3384,0.7038454,3.7766400000000004,4.87227172
Apachesaurus gregorii,483857,Osteichthyes,48421,US,228,208.5,35.046112,-109.82972,10.54,-37.62,Tetrapoda,Norian,34.07892,25.3384,0.7038454,3.7766400000000004,4.87227172
Typothorax coccinarum,483859,Reptilia,48421,US,228,208.5,35.046112,-109.82972,10.54,-37.62,Tetrapoda,Norian,34.07892,25.3384,0.7038454,3.7766400000000004,4.87227172
Coelophysis bauri,483867,Saurischia,48422,US,208.5,201.3,36.331699,-106.473099,10.83,-35.96,Dinosauromorpha,Rhaetian,33.436279999999996,34.00922,0.9447011,8.498930000000001,6.0178133
Coelophysis bauri,483867,Saurischia,48422,US,208.5,201.3,36.331699,-106.473099,10.83,-35.96,Dinosauromorpha,Rhaetian,33.436279999999996,34.00922,0.9447011,8.498930000000001,6.0178133
Coelophysis bauri,483867,Saurischia,48422,US,208.5,201.3,36.331699,-106.473099,10.83,-35.96,Dinosauromorpha,Rhaetian,33.436279999999996,34.00922,0.9447011,8.498930000000001,6.0178133
Coelophysis bauri,483867,Saurischia,48422,US,208.5,201.3,36.331699,-106.473099,10.83,-35.96,Dinosauromorpha,Rhaetian,33.436279999999996,34.00922,0.9447011,8.498930000000001,6.0178133
Redondasaurus bermani,483868,Reptilia,48422,US,208.5,201.3,36.331699,-106.473099,10.83,-35.96,Tetrapoda,Rhaetian,33.436279999999996,34.00922,0.9447011,8.498930000000001,6.0178133
Redondasaurus bermani,483868,Reptilia,48422,US,208.5,201.3,36.331699,-106.473099,10.83,-35.96,Tetrapoda,Rhaetian,33.436279999999996,34.00922,0.9447011,8.498930000000001,6.0178133
Trilophosaurus buettneri,483884,Reptilia,48424,US,228,208.5,33.449165,-101.168892,7.74,-30.75,Tetrapoda,Norian,35.04388,29.55319,0.8209236,5.324160000000003,5.15831674
Rewaconodon tikiensis,483886,Osteichthyes,48424,US,228,208.5,33.449165,-101.168892,7.74,-30.75,Tetrapoda,Norian,35.04388,29.55319,0.8209236,5.324160000000003,5.15831674
Revueltosaurus callenderi,484673,Reptilia,48516,US,228,208.5,35.365276,-103.379997,9.9,-32.29,Tetrapoda,Norian,36.03503,18.4815,0.5133756,4.386900000000004,3.7482865899999998
Chindesaurus bryansmalli,484986,Saurischia,48546,US,228,208.5,35.087502,-109.794441,10.57,-37.58,Dinosauromorpha,Norian,34.07892,25.3384,0.7038454,3.7766400000000004,4.87227172
Chindesaurus bryansmalli,484986,Saurischia,48546,US,228,208.5,35.087502,-109.794441,10.57,-37.58,Dinosauromorpha,Norian,34.07892,25.3384,0.7038454,3.7766400000000004,4.87227172
Shuvosaurus inexpectatus,484987,Reptilia,48546,US,228,208.5,35.087502,-109.794441,10.57,-37.58,Tetrapoda,Norian,34.07892,25.3384,0.7038454,3.7766400000000004,4.87227172
Shuvosaurus inexpectatus,484987,Reptilia,48546,US,228,208.5,35.087502,-109.794441,10.57,-37.58,Tetrapoda,Norian,34.07892,25.3384,0.7038454,3.7766400000000004,4.87227172
Plateosaurus engelhardti,486103,Saurischia,48639,FR,228,208.5,46.900002,5.766667,27.46,19.72,Sauropodomorpha,Norian,28.90005,36.01458,1.000406,31.029360000000004,3.30474
Plateosaurus engelhardti,486103,Saurischia,48639,FR,228,208.5,46.900002,5.766667,27.46,19.72,Sauropodomorpha,Norian,28.90005,36.01458,1.000406,31.029360000000004,3.30474
Plateosaurus engelhardti,486104,Saurischia,25836,FR,228,208.5,46.842579,5.659798,27.38,19.66,Sauropodomorpha,Norian,28.90005,36.01458,1.000406,31.029360000000004,3.30474
Plateosaurus engelhardti,486104,Saurischia,25836,FR,228,208.5,46.842579,5.659798,27.38,19.66,Sauropodomorpha,Norian,28.90005,36.01458,1.000406,31.029360000000004,3.30474
Metoposaurus diagnosticus,486123,Osteichthyes,36106,FR,208.5,201.3,48.615555,6.332844,34.23,16.68,Tetrapoda,Rhaetian,27.56064,60.04259,1.721476,39.507964,5.2218100000000005
Gresslyosaurus plieningeri,486146,Saurischia,48643,FR,228,208.5,46.666672,5.55,27.19,19.66,Sauropodomorpha,Norian,28.90005,36.01458,1.000406,31.029360000000004,3.30474
Camelotia borealis,486165,Saurischia,48644,UK,208.5,201.3,51.216671,-2.816667,33.91,8.92,Sauropodomorpha,Rhaetian,30.68597,37.75289,1.048693,39.49496,3.4670537000000006
Camelotia borealis,486165,Saurischia,48644,UK,208.5,201.3,51.216671,-2.816667,33.91,8.92,Sauropodomorpha,Rhaetian,30.68597,37.75289,1.048693,39.49496,3.4670537000000006
Staurikosaurus pricei,486188,Saurischia,48658,BR,237,228,-29.683001,-53.799999,-36.86,-11.61,Dinosauromorpha,Carnian,20.94003,12.29999,0.6687132,49.524597,1.6672589999999998
Staurikosaurus pricei,486188,Saurischia,48658,BR,237,228,-29.683001,-53.799999,-36.86,-11.61,Dinosauromorpha,Carnian,20.94003,12.29999,0.6687132,49.524597,1.6672589999999998
Staurikosaurus pricei,486188,Saurischia,48658,BR,237,228,-29.683001,-53.799999,-36.86,-11.61,Dinosauromorpha,Carnian,20.94003,12.29999,0.6687132,49.524597,1.6672589999999998
Staurikosaurus pricei,486188,Saurischia,48658,BR,237,228,-29.683001,-53.799999,-36.86,-11.61,Dinosauromorpha,Carnian,20.94003,12.29999,0.6687132,49.524597,1.6672589999999998
Plateosaurus engelhardti,486393,Saurischia,48683,DE,228,208.5,49.516602,11.133,31.29,22.27,Sauropodomorpha,Norian,25.68661,66.5435,1.875858,35.570497,3.5379199999999997
Plateosaurus engelhardti,486393,Saurischia,48683,DE,228,208.5,49.516602,11.133,31.29,22.27,Sauropodomorpha,Norian,25.68661,66.5435,1.875858,35.570497,3.5379199999999997
Plateosaurus,486402,Saurischia,48687,DE,208.5,201.3,48.533329,9.05,35.02,18.64,Tetrapoda,Rhaetian,27.56064,60.04259,1.721476,39.507964,5.2218100000000005
Plateosaurus,486405,Saurischia,48689,DE,228,208.5,48.75,9.166667,30.06,21.28,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Plateosaurus,486407,Saurischia,48690,DE,208.5,201.3,48.733299,9.1,35.21,18.56,Tetrapoda,Rhaetian,27.56064,60.04259,1.721476,39.507964,5.2218100000000005
Plateosaurus,486407,Saurischia,48690,DE,208.5,201.3,48.733299,9.1,35.21,18.56,Tetrapoda,Rhaetian,27.56064,60.04259,1.721476,39.507964,5.2218100000000005
Gresslyosaurus plieningeri,486408,Saurischia,48691,DE,228,208.5,48.75,9.166667,30.06,21.28,Sauropodomorpha,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Plateosaurus longiceps,486411,Saurischia,22684,DE,208.5,201.3,51.897499,11.073611,38.58,17.95,Sauropodomorpha,Rhaetian,25.97794,37.94636,1.174675,44.270935,3.481397
Plateosaurus longiceps,486411,Saurischia,22684,DE,208.5,201.3,51.897499,11.073611,38.58,17.95,Sauropodomorpha,Rhaetian,25.97794,37.94636,1.174675,44.270935,3.481397
Plateosaurus longiceps,486411,Saurischia,22684,DE,208.5,201.3,51.897499,11.073611,38.58,17.95,Sauropodomorpha,Rhaetian,25.97794,37.94636,1.174675,44.270935,3.481397
Ruehleia bedheimensis,486412,Saurischia,48694,DE,228,208.5,50.383301,10.55,31.92,21.44,Sauropodomorpha,Norian,25.68661,66.5435,1.875858,35.570497,3.5379199999999997
Ruehleia bedheimensis,486412,Saurischia,48694,DE,228,208.5,50.383301,10.55,31.92,21.44,Sauropodomorpha,Norian,25.68661,66.5435,1.875858,35.570497,3.5379199999999997
Liliensternus liliensterni,486413,Saurischia,48694,DE,228,208.5,50.383301,10.55,31.92,21.44,Dinosauromorpha,Norian,25.68661,66.5435,1.875858,35.570497,3.5379199999999997
Liliensternus liliensterni,486413,Saurischia,48694,DE,228,208.5,50.383301,10.55,31.92,21.44,Dinosauromorpha,Norian,25.68661,66.5435,1.875858,35.570497,3.5379199999999997
Massospondylus carinatus,487123,Saurischia,48827,ZA,199.3,190.8,-30.833332,27.75,-44.47,14.77,Sauropodomorpha,Sinemurian,17.9859,15.52015,0.7684606,42.8675855,1.4539000000000002
Massospondylus carinatus,487123,Saurischia,48827,ZA,199.3,190.8,-30.833332,27.75,-44.47,14.77,Sauropodomorpha,Sinemurian,17.9859,15.52015,0.7684606,42.8675855,1.4539000000000002
Massospondylus carinatus,487123,Saurischia,48827,ZA,199.3,190.8,-30.833332,27.75,-44.47,14.77,Sauropodomorpha,Sinemurian,17.9859,15.52015,0.7684606,42.8675855,1.4539000000000002
Gojirasaurus quayi,490747,Saurischia,49499,US,228,208.5,35.365276,-103.379997,9.9,-32.29,Dinosauromorpha,Norian,36.03503,18.4815,0.5133756,4.386900000000004,3.7482865899999998
Gojirasaurus quayi,490747,Saurischia,49499,US,228,208.5,35.365276,-103.379997,9.9,-32.29,Dinosauromorpha,Norian,36.03503,18.4815,0.5133756,4.386900000000004,3.7482865899999998
Machaeroprosopus,490749,Reptilia,49499,US,228,208.5,35.365276,-103.379997,9.9,-32.29,Tetrapoda,Norian,36.03503,18.4815,0.5133756,4.386900000000004,3.7482865899999998
Machaeroprosopus,490749,Reptilia,49499,US,228,208.5,35.365276,-103.379997,9.9,-32.29,Tetrapoda,Norian,36.03503,18.4815,0.5133756,4.386900000000004,3.7482865899999998
Rioarribasuchus chamaensis,490751,Reptilia,49499,US,228,208.5,35.365276,-103.379997,9.9,-32.29,Tetrapoda,Norian,36.03503,18.4815,0.5133756,4.386900000000004,3.7482865899999998
Rioarribasuchus chamaensis,490751,Reptilia,49499,US,228,208.5,35.365276,-103.379997,9.9,-32.29,Tetrapoda,Norian,36.03503,18.4815,0.5133756,4.386900000000004,3.7482865899999998
Shuvosaurus inexpectatus,490752,Reptilia,49499,US,228,208.5,35.365276,-103.379997,9.9,-32.29,Tetrapoda,Norian,36.03503,18.4815,0.5133756,4.386900000000004,3.7482865899999998
Shuvosaurus inexpectatus,490752,Reptilia,49499,US,228,208.5,35.365276,-103.379997,9.9,-32.29,Tetrapoda,Norian,36.03503,18.4815,0.5133756,4.386900000000004,3.7482865899999998
Typothorax coccinarum,490757,Reptilia,49500,US,228,208.5,35.033298,-109.833298,10.53,-37.62,Tetrapoda,Norian,34.07892,25.3384,0.7038454,3.7766400000000004,4.87227172
Hesperosuchus agilis,490758,Reptilia,49500,US,228,208.5,35.033298,-109.833298,10.53,-37.62,Tetrapoda,Norian,34.07892,25.3384,0.7038454,3.7766400000000004,4.87227172
Revueltosaurus callenderi,490769,Reptilia,49500,US,228,208.5,35.033298,-109.833298,10.53,-37.62,Tetrapoda,Norian,34.07892,25.3384,0.7038454,3.7766400000000004,4.87227172
Theroteinus nikolai,490771,Osteichthyes,36106,FR,208.5,201.3,48.615555,6.332844,34.23,16.68,Tetrapoda,Rhaetian,27.56064,60.04259,1.721476,39.507964,5.2218100000000005
Longosuchus meadei,490780,Reptilia,22706,US,228,208.5,32.1721,-101.247002,6.48,-31,Tetrapoda,Norian,35.04388,29.55319,0.8209236,5.324160000000003,5.15831674
Longosuchus meadei,490780,Reptilia,22706,US,228,208.5,32.1721,-101.247002,6.48,-31,Tetrapoda,Norian,35.04388,29.55319,0.8209236,5.324160000000003,5.15831674
Lufengosaurus huenei,490781,Saurischia,49501,CN,201.3,199.3,25.168743,102.084496,37.8,120.17,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490781,Saurischia,49501,CN,201.3,199.3,25.168743,102.084496,37.8,120.17,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490781,Saurischia,49501,CN,201.3,199.3,25.168743,102.084496,37.8,120.17,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490781,Saurischia,49501,CN,201.3,199.3,25.168743,102.084496,37.8,120.17,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490781,Saurischia,49501,CN,201.3,199.3,25.168743,102.084496,37.8,120.17,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490781,Saurischia,49501,CN,201.3,199.3,25.168743,102.084496,37.8,120.17,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490782,Saurischia,49501,CN,201.3,199.3,25.168743,102.084496,37.8,120.17,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490782,Saurischia,49501,CN,201.3,199.3,25.168743,102.084496,37.8,120.17,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490782,Saurischia,49501,CN,201.3,199.3,25.168743,102.084496,37.8,120.17,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490782,Saurischia,49501,CN,201.3,199.3,25.168743,102.084496,37.8,120.17,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490782,Saurischia,49501,CN,201.3,199.3,25.168743,102.084496,37.8,120.17,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490782,Saurischia,49501,CN,201.3,199.3,25.168743,102.084496,37.8,120.17,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490785,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490785,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490785,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490785,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490785,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490785,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490786,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490786,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490786,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490786,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490786,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490786,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490787,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490787,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490787,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490787,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490787,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lufengosaurus huenei,490787,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Sauropodomorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lukousaurus yini,490788,Reptilia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Tetrapoda,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Lukousaurus yini,490788,Reptilia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Tetrapoda,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Sinosaurus triassicus,490789,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Dinosauromorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Sinosaurus triassicus,490789,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Dinosauromorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Sinosaurus triassicus,490789,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Dinosauromorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
Sinosaurus triassicus,490789,Saurischia,49503,CN,201.3,199.3,25.175985,102.090401,37.81,120.18,Dinosauromorpha,Hettangian,12.59045,50.94923,2.152691,62.44298,6.0857849999999996
